6.927465406473366089e-03 1.700800706168798058e-03
7.598816014472750680e-03 5.723460070462317063e-03
3.617700005052243949e-03 -7.733999397042323580e-03
1.206064891801611038e-04 2.189852523520075325e-03
-8.307862230474437120e-04 1.456809614051601982e-03
-4.707197808803197797e-03 -5.124674505643894880e-03
-4.294223532051601351e-03 -6.083555231668640907e-03
4.261158113649297571e-03 1.016784301267891627e-02
2.972054571162574283e-04 -2.687781411547611292e-03
-3.286966110572725995e-03 -1.061062574942307291e-03
1.195618478962489142e-02 -4.914483215592886298e-03
-1.081674540497411068e-03 -3.844799108982968790e-03
-5.178224120098105440e-03 -9.697215835590237976e-03
3.082730182243410139e-03 -2.895992856256031367e-03
6.161883982313837854e-03 -9.649796829445922951e-04
2.758223014187722796e-03 2.910426154446501407e-04
6.076865486286246384e-03 3.336795747657624652e-03
-8.633502916396291679e-03 1.110237538810721764e-03
3.207711322009368198e-03 1.777804284688461623e-03
4.487985852877096095e-03 1.807756339879529892e-03
-3.128791782899800235e-03 -1.182848942085371058e-02
4.995526195242625152e-03 8.825940065093750703e-03
-3.182596936362551508e-03 -3.519030653554080460e-03
-2.261619298286971814e-03 5.172795662088671646e-04
1.259071776853697535e-04 6.278115820912198806e-04
-1.680923124276109334e-03 1.069811876113901418e-03
4.823764896852711370e-03 1.416452583815978883e-02
-1.195214538849424454e-02 -1.935515593402933193e-03
6.167647689778643118e-03 -4.550013403801335572e-03
-7.435804017253070785e-04 -1.602993507837604907e-03
-6.687050696529152002e-03 -4.632046306122137962e-03
-2.139623752228373560e-03 -3.361846248551538224e-03
3.755006828160845859e-03 -2.919319050816928003e-03
7.480061601131984990e-03 -4.558363570764984926e-03
-1.378535136347438031e-02 -5.040246798079312668e-03
-3.274177408271056362e-03 -2.943172149088610790e-03
3.049664763839746336e-03 1.188294924753101681e-03
8.394477263329154504e-03 -4.247970277139004672e-03
1.020046123781906096e-03 3.140383082581171999e-03
5.507441188192238124e-04 1.832806840773442813e-03
-7.145543844536507211e-04 1.162717520147939871e-03
-1.205394392890167489e-03 -3.230638382361639832e-03
-2.989297634498451419e-04 -5.771836765921451503e-04
-2.424742657335231949e-04 -9.667662914605971297e-03
-4.712961516267431469e-03 -1.539640784787832048e-03
-1.127065642244346778e-02 9.860546674600820932e-04
7.048790453620739586e-04 -2.084621196142821646e-03
-5.078357365978965372e-03 -3.282192325780126149e-03
9.146343947267029928e-03 4.345905244974643603e-03
1.154009714966263214e-02 -1.151589239426274551e-03
-9.001086091400437722e-03 -1.874286310894120958e-03
9.928418225405083106e-03 -1.105436617547318409e-02
5.495243274355971451e-03 6.830248996605862641e-03
6.879088711019127472e-03 -2.908717673807190065e-03
4.781614927821732641e-03 3.946980957900530704e-03
-2.958084291931241481e-03 -1.764153429218571134e-03
-2.141475828065836275e-03 4.730124869156149443e-03
1.562503960389132179e-03 -2.017692090922108133e-03
-1.472050676073257021e-02 -1.125469105415256854e-03
7.766074892774352256e-03 9.257865885820447047e-03
-9.058339857530146172e-03 -9.475771987150095194e-05
1.379250412781762164e-02 -4.613765261057911106e-03
-5.831740876299152353e-03 5.549846696234150834e-03
3.844112784383941703e-04 -5.747584533436818181e-03
-1.648320724831470879e-03 -9.914831254680238088e-04
8.674391598052137373e-03 3.819349473882253411e-03
8.945556631603528500e-03 6.918779990054675297e-03
8.098996112546483217e-03 1.704776222548363713e-03
1.452859651574453688e-02 -2.690703120503319147e-03
-7.999081299369637486e-04 -3.869450475669399675e-03
-3.224411655938379945e-03 -4.402632107393102297e-03
4.398129687306395253e-04 5.648579932482495876e-04
-5.779197010210963825e-03 -8.047569938632443548e-03
2.548686397353198182e-03 -2.103971874324833506e-03
5.067420739507820428e-04 -2.927669217781280787e-04
4.722636855358437399e-03 2.461544460783394051e-03
2.223253191381259161e-04 5.129049156236409335e-04
8.836812806807555973e-03 6.892803451242031018e-03
-1.356415956220421992e-03 -2.117223595586779656e-03
-7.277422209629659522e-03 -6.106482292021593421e-03
-2.378314155840361311e-03 2.834364439540416891e-03
-6.097142202386308940e-03 -1.134617540794334318e-03
-1.124415297992651091e-03 -6.824150039687182758e-04
-1.491200204581260820e-03 3.644011793320609677e-03
3.630233168346734193e-03 1.309776344050558004e-02
-5.114871397049013460e-03 -5.727834721048684526e-03
7.150174034126761773e-04 -3.185710299575147258e-03
2.918456897650528823e-03 2.122524284091878693e-03
-4.743041340962374577e-03 1.109756995192734061e-02
-1.004485754394936203e-02 -9.342421362889012301e-03
-1.336270174763314056e-02 -5.077223848109638574e-03
-9.424996994615452220e-03 -7.125267128428936989e-03
-1.235670561352803648e-02 -5.342689058948446243e-03
8.409245811011194542e-05 -2.557898717484826724e-04
-7.894760184215806470e-03 2.252279208651116610e-03
1.188694058961155091e-03 6.058105596569989416e-04
4.965111121091961462e-03 1.212920737538936665e-02
-2.781150074541355322e-03 2.692156062132837306e-03
6.511377766511105940e-03 5.463694682335410238e-03
-3.386497615238077963e-03 1.857857341666675722e-03
5.953736422357750607e-03 -9.428972510994556439e-03
-2.184551835014866567e-03 -1.441434452248694341e-03
4.671609815652559561e-03 -1.366953448477935956e-03
-1.141074135930951472e-02 8.309330997796324919e-03
1.323813556777144644e-03 4.178518597169846548e-03
-8.305084116713833814e-03 2.430139463961666392e-03
-7.290673930894789540e-04 -2.201379938448324637e-04
-5.024216963060491349e-03 -2.257707666660200424e-03
1.760640931800424094e-03 -3.809546365286801701e-03
2.171300113753600429e-03 5.346536805822885673e-03
-6.104965465639851721e-03 -1.014849233449758442e-02
3.349185315753852501e-03 -1.161445038392826257e-02
-7.417044127536681977e-03 -8.061987411125560304e-04
-4.811231733558221126e-03 6.667236999388114795e-03
8.408990271964983387e-03 -2.865114763146231307e-03
-8.531321067478730633e-03 -2.589702848513599810e-03
4.226033139457686418e-03 1.653222279129877180e-03
1.960837458999093504e-03 6.997507874907355797e-03
-6.046913431094607175e-03 -4.617070278526033862e-03
2.006691579704997664e-03 1.031110519751239239e-03
-9.972468329335088671e-04 5.233354445687642999e-03
-4.509523856352291686e-03 -4.893536000582523159e-03
-6.293890116919163488e-03 -5.411741604710121681e-03
-1.208044737141806060e-03 -2.449617911646981717e-03
-6.775645574728365005e-03 4.496735154048690439e-03
1.466213588439679860e-03 -1.325972163030129242e-02
6.275800726111713940e-03 8.855892120285960636e-03
-5.213939882753979189e-03 -4.831907583865766367e-03
9.918950366263992388e-03 8.714609780797792637e-03
-6.297131249635063571e-03 8.749207851278046483e-03
8.614487487669431412e-03 6.379898535618390085e-03
-1.238930801297131318e-02 -3.281394057365378918e-03
-1.125117797475758130e-02 -8.527074186396237793e-03
4.229609521629307950e-03 -3.173783750438734490e-03
2.980548333325849092e-03 8.039475310682908573e-04
5.328910433974570759e-03 -7.501423776037174744e-04
1.585095771286472097e-04 -1.433483419491847228e-03
-2.531986063424186435e-03 4.728799697029473746e-03
5.515519990456034007e-03 4.628070789742573174e-03
-1.136613211830059429e-03 -1.218023441509592450e-02
-1.276314840175966307e-04 -3.892776670229834007e-03
-2.537622001383184594e-03 -3.043102787960765433e-03
2.607201450857468510e-03 1.404457402219510317e-03
2.109671697036735218e-03 4.642120779419946566e-03
-5.791650463057482733e-03 3.168483061934096890e-03
2.232593281013384168e-03 -3.282990594194873379e-03
1.105926772977090800e-02 4.710901960478803240e-03
-1.032927429876337976e-02 -8.536749525488386905e-03
2.894268549923123719e-03 -1.822349058957753627e-04
1.685297774861906290e-03 1.414132741310516030e-03
1.754286435871928694e-03 1.315541634084277031e-02
-3.812979152263695770e-04 2.943571283296093910e-03
-3.719754084465359215e-03 7.700357851852190037e-05
-5.506307670325414315e-03 -1.683174334320945015e-03
-2.450543949566283582e-03 5.254030295996329689e-03
2.537622001383184594e-03 3.043102787960765433e-03
-1.153917111174321969e-02 -2.894396319426998342e-03
3.193996581787716255e-03 7.705899417688718243e-03
-6.193097324880039375e-03 -3.042703653753963192e-03
1.816968660011510040e-03 -1.543089397454326704e-03
-1.184685017636465804e-02 -8.439469230867979038e-03
2.163013831541031867e-03 -1.644345208453156610e-03
8.238155011493119434e-03 -1.572514548934607955e-03
-2.547425109978065580e-03 7.391929741891116457e-03
5.998536735640368558e-03 7.551898550044872094e-06
8.078591626938112953e-04 1.526389063525885464e-03
7.784755072044703510e-03 -7.566213615030044706e-03
5.209565232168182451e-03 2.347962966441349136e-03
-1.220846216395329517e-02 5.681852830838796456e-03
5.327521377096134693e-03 5.318835960676763022e-03
1.227523184827692543e-03 -7.063510942209337735e-03
3.166359621393135832e-03 -1.128789948578448046e-03
1.609619368468237759e-03 -2.696131578512402528e-03
3.402814640652875033e-04 3.483777909857232926e-03
-1.622743320226989732e-03 -4.755702273761991915e-03
-7.743738620884982327e-03 1.138864421875575988e-03
5.142300877491747489e-04 -6.128355544951149137e-04
-2.540016806619916235e-04 -2.497595472893846934e-03
-2.255855590822738142e-03 -3.067754154647195450e-03
1.583115925944344809e-03 5.114073128634837387e-03
-9.490776174297561874e-04 -1.084800680660222630e-02
-1.845196408868990650e-03 6.088329016461811044e-03
-2.079049142934795424e-03 1.274549154255211897e-02
4.980214918192050338e-03 1.321339041086295324e-04
2.588313791635272164e-03 -2.462342729196998967e-03
5.632772821165688698e-05 2.266456967831794334e-03
7.447922220647732773e-03 -4.520061348609124771e-03
1.640369692074052609e-03 3.334544537612217814e-03
-6.680153471195020808e-03 8.427814046434382866e-03
1.012861475260432367e-02 -2.473119352797061715e-04
9.736715460368897471e-03 5.820341230875240510e-03
-6.472900297772154338e-04 9.639036031540438795e-03
1.192968134709963823e-02 2.895721491553212602e-03
-2.872730546447928562e-03 3.268014566598768413e-03
-5.773433302746157694e-03 -1.163260365948918726e-02
-4.693020049626820669e-04 -1.307576241807728752e-03
-2.797850408470367502e-03 6.732823942819641562e-05
-4.825616972690174519e-03 -6.072554720452101595e-03
-5.364961446086165958e-03 -3.718492797091367628e-03
2.955433947679603126e-03 2.545173899933229466e-03
-9.245412432971996525e-03 -3.449978107791725444e-03
5.264631673006067193e-03 -6.735379332919980318e-04
8.372811490350084290e-03 4.023186268005446604e-03
1.282693365640876978e-02 2.604279741901760654e-03
-8.818515936048831189e-03 1.035392566544980977e-02
1.687948119114115585e-03 6.331122705951773609e-04
2.755700439439388340e-03 -1.028487311968745432e-02
-1.703722415128369251e-04 -7.303925652155836019e-04
5.899468249935403696e-03 9.034790357329625966e-04
-5.776339186007477776e-03 1.186228922291989764e-02
-4.001855744481527116e-03 -9.232288481214604575e-03
2.210927508034884678e-03 4.988165950948897885e-03
1.109902289356252134e-03 -7.004405100233736681e-04
-2.857754518853074764e-03 2.627877301164333306e-03
-4.729326600740721767e-03 5.169474818927083555e-03
-4.604680710430486025e-03 5.093285334520198347e-04
3.593383887820963789e-03 1.318177618817465606e-03
-9.610680513172497469e-04 -1.654946585462893681e-03
-9.136173937829938745e-04 7.000557353367048430e-03
-8.637238719464428345e-04 -5.815838810784887403e-03
4.360019119403778232e-03 -1.141896375676986104e-02
7.520950282787830683e-03 3.712234419279902484e-04
-1.188694058961155091e-03 -6.058105596569989416e-04
-1.296781686168956352e-02 -2.591954058557864767e-03
-6.285939084161745218e-03 -7.754803016854315036e-03
-3.332564692272812525e-04 -1.780853763148154039e-03
3.759253709242767541e-03 1.092156177245493312e-02
2.443854204182066732e-03 2.376988983713686047e-03
-1.786090566900459245e-03 -3.783170692267355181e-03
9.062251489156916695e-03 4.601695116723126221e-03
-1.594356150480587958e-04 5.479468978345119687e-03
-4.174415311287548586e-03 -1.120465335514205657e-02
3.965469482915352784e-03 -4.570290119901397261e-03
1.907623094000032151e-03 1.927037656934157180e-03
3.014875039103285040e-03 2.007617617624299963e-03
-1.681849162196529500e-04 5.115797434962850079e-04
1.053721437876819177e-02 -3.690137278729331300e-03
-7.093926016359431569e-03 2.075744125467243392e-03
3.197572963959336920e-03 2.878893388120106790e-03
