 0 1 2
0 9.972402791307827 20.119763665981882 bg
1 10.074489931036183 19.997542310240757 bg
2 9.994027336266036 20.051604513827133 bg
3 10.042296970654277 19.980725122625234 bg
4 10.038082034179748 20.08943050975632 bg
5 10.009800101075454 19.88730289078223 bg
6 10.053735118854394 20.080475562203052 bg
7 10.058104587781889 19.918791391076816 bg
8 10.039538175469183 19.947541978049742 bg
9 10.01552024749774 20.044248647532324 bg
10 10.12527827872087 19.981347401644324 bg
11 10.022978210737142 20.066057360202457 bg
12 9.995926633267807 20.029098951680517 bg
13 10.039997616713755 19.97628167492144 bg
14 9.885411795934244 20.01668895878966 bg
15 9.978375272450627 20.126628999107538 bg
16 9.915590911688609 20.09902489206575 bg
17 9.948466495629232 19.880153221226585 bg
18 9.928100209123052 20.015461020897504 bg
19 10.055544100698071 19.990567730441104 bg
20 9.984742678505482 19.997695839986932 bg
21 10.092626884771269 19.993207446088423 bg
22 9.962168851171953 19.92462065379325 bg
23 9.878068751314576 19.949496825484676 bg
24 9.985701235504072 20.032567704627358 bg
25 10.003190006141637 20.082710363130442 bg
26 9.971011575010426 19.902406456395436 bg
27 10.057238451102457 20.044643160365553 bg
28 9.989263547715158 20.093907631740645 bg
29 10.032321184874075 19.9566511196203 bg
30 10.094931199162726 20.02682297189561 bg
31 10.073238550846686 19.962649992053883 bg
32 9.985254004391473 20.07834158915323 bg
33 10.074150762688928 20.02249201297425 bg
34 9.901647388441223 19.951314693731323 bg
35 10.000586221097343 20.07527199364784 bg
36 10.020440784880352 19.93431314730239 bg
37 10.07322005102004 20.081673439901824 bg
38 9.954400180332852 20.111195809107098 bg
39 9.939506043246888 20.107304805018327 bg
40 10.1004371011254 19.92883232621868 bg
41 10.105852303178018 20.021758392877935 bg
42 9.952309701482143 20.028907307865893 bg
43 9.961805501402765 19.906393899932645 bg
44 9.990775895127028 20.122315798845023 bg
45 10.077678245258472 19.99301020919246 bg
46 9.876037836392927 20.050769172280425 bg
47 9.950360987979922 20.117332925103593 bg
48 9.878820014193664 20.046585087004313 bg
49 10.105281175548036 19.94795227135887 bg
50 10.07844726521626 19.902482193734148 bg
51 9.900427116587036 20.03915960218308 bg
52 9.871772034913478 19.987309766515324 bg
53 9.947507363852136 20.117140815372277 bg
54 10.037755652689384 20.00813009985974 bg
55 9.978525167260466 19.995366422651717 bg
56 9.945461931293538 19.90417422667903 bg
57 9.959979789935224 20.05049633682771 bg
58 9.974620012853672 20.11164489682399 bg
59 10.08847160472241 19.912866636199205 bg
60 9.926894501174562 19.989864763573934 bg
61 10.08579059686369 20.00013923784785 bg
62 10.008691052970974 20.070159496848955 bg
63 9.977337217335172 20.064940998540155 bg
64 10.043640361734152 19.963520523374658 bg
65 10.022569587018955 20.085666912209035 bg
66 10.0188578517691 19.970283015976563 bg
67 9.97013128592486 20.000695336830045 bg
68 9.928725601515648 20.032384808738936 bg
69 10.027486729492987 19.935793248685897 bg
70 10.038829705726872 19.947127418216848 bg
71 9.969049525147726 19.89686272173912 bg
72 10.095962250817173 20.060122353672625 bg
73 10.10236834281007 19.93346896652866 bg
74 9.920959764990185 19.94883158385424 bg
75 10.082913298858617 20.06064221780953 bg
76 10.074377159737544 19.9454538498084 bg
77 9.91159236520315 19.928024325452583 bg
78 10.112887875467441 20.053616936967273 bg
79 9.87553865698017 20.022410777530126 bg
80 9.952477012605225 19.887381085008453 bg
81 9.95495013525246 20.0673475483152 bg
82 9.920361898988004 20.08943839983384 bg
83 10.127496153120818 20.041544581146074 bg
84 9.959365420391197 20.038169258593754 bg
85 9.98143467530043 20.078743583134177 bg
86 9.920453524748808 19.96267219761255 bg
87 9.98090092465692 19.93397555943973 bg
88 10.079170335252728 19.99609077526532 bg
89 10.011632273386418 20.024638524680196 bg
90 10.045832431309426 20.068046546042925 bg
91 10.01134126048604 20.002346939597135 bg
92 9.892937220188536 20.040112505471846 bg
93 9.922816361851487 20.080185671066022 bg
94 9.998150943229815 20.055554247363848 bg
95 10.029460250771722 20.117209049092388 bg
96 9.904832730237022 19.941724417330057 bg
97 9.955712676359397 19.96481058917915 bg
98 10.03336741472877 19.92783177334207 bg
99 10.113764898231706 19.991788793854976 bg
100 9.92182042474824 19.994252695201162 bg
101 10.12449209204646 20.03119920541213 bg
102 9.939377653496424 19.946977270472477 bg
103 10.064748787990046 20.011850243725117 bg
104 10.055151938646203 20.037109713148098 bg
105 9.987741426499236 20.12246444415774 bg
106 9.938498719188859 19.930632282013587 bg
107 10.067808761471078 20.045855191744025 bg
108 9.987105647527997 20.06972566538215 bg
109 10.02192925334776 19.88416086251738 bg
110 9.9852197728501 19.911554033222746 bg
111 9.95426119546347 20.06992074287334 bg
112 10.004051125722388 20.053735896378306 bg
113 10.122941756289759 19.96174775022342 bg
114 10.098639018920293 20.066896373231515 bg
115 9.926177935600657 20.11098770631478 bg
116 10.090256978409485 20.07765647340097 bg
117 9.874390305140714 19.96055973511506 bg
118 10.043569097137388 20.028993679166618 bg
119 10.092850393101868 20.02080932303702 bg
120 9.9738495163586 20.103114709552223 bg
121 9.992524589878103 20.012363349088073 bg
122 9.93227522795208 19.936361003730354 bg
123 9.89217999316539 19.987924914117364 bg
124 9.92006442965492 19.91165996578101 bg
125 10.101128904868213 19.940200212384838 bg
126 10.000752132058699 19.909479077384788 bg
127 9.879134622361414 19.9540032786608 bg
128 10.08764218611013 20.01441139485075 bg
129 10.002181407740558 20.090428515170753 bg
130 10.076700428370286 20.015543570090912 bg
131 9.90848810956347 20.004184477689517 bg
132 10.00271002358261 19.921797877153512 bg
133 10.044723826901585 19.91247598119598 bg
134 10.06529564106861 20.01006650515724 bg
135 10.062282163391442 19.97491460764156 bg
136 9.991174469595812 20.061765549716895 bg
137 9.999447702136173 20.065540386603356 bg
138 10.055192493106901 20.073729908014613 bg
139 9.895709699215603 20.03719363625375 bg
140 9.928908316344561 20.058245001037854 bg
141 9.965434287434983 19.936708166632638 bg
142 10.044592339164069 19.959382634823946 bg
143 9.903180706695801 20.078407382251292 bg
144 9.941135516444772 20.10110824234326 bg
145 9.872051344539303 20.043005720024215 bg
146 10.099114449139815 19.929561334374444 bg
147 10.033773083617731 19.916601887212792 bg
148 9.968123528365236 19.933685318609683 bg
149 9.941210087714406 19.91472126434764 bg
150 9.911738145056178 20.08333251738869 bg
151 9.963938677977373 19.946132979243092 bg
152 10.06075458676131 19.948318279233746 bg
153 9.991574506868982 20.071404409114113 bg
154 10.079582023924868 20.019132531810662 bg
155 9.908457611466448 19.94067700777625 bg
156 10.063797555909112 20.015865186241268 bg
157 9.97775899605431 19.90258667065372 bg
158 9.901181116089408 19.9886535547244 bg
159 10.018092214919339 20.004430905292143 bg
160 9.951894060008573 20.010141611530884 bg
161 10.035645292827796 19.90257224310546 bg
162 10.074852384988892 20.053245281938146 bg
163 9.963248666253957 19.95364363078719 bg
164 10.004568276241724 19.93443026686848 bg
165 9.902179141793244 20.035326174217495 bg
166 9.970595933172891 19.930238785654304 bg
167 10.048498663010008 20.08450985640016 bg
168 9.903545060735395 19.978234700704903 bg
169 9.891321810129623 20.030489130861373 bg
170 9.909256575897166 19.93882848422021 bg
171 9.960031908063824 20.09636719860954 bg
172 9.995370069792958 19.969061224589755 bg
173 9.894847410155565 19.942124140903154 bg
174 9.933984503643464 20.01770317943421 bg
175 9.926595829349697 19.928884850439115 bg
176 9.96130980977106 20.050718731252843 bg
177 9.951176327899947 19.973661825240555 bg
178 9.99628064465743 20.022692925924275 bg
179 10.009315328184377 19.968511428597918 bg
180 9.948157565562813 19.89928362944026 bg
181 10.118546802471409 19.94571607287052 bg
182 10.125938575448677 20.043196453571 bg
183 10.105696769779872 20.00889093735748 bg
184 9.986461845990652 20.09427296074127 bg
185 9.973477271569477 19.980181020736314 bg
186 9.942789423245019 20.033454547479895 bg
187 10.045064903028821 19.91698120472567 bg
188 9.979797459070486 20.08625428030974 bg
189 10.085952111374864 19.933376707653103 bg
190 10.037197773962557 20.100673501572565 bg
191 9.87410960826529 19.966501782551905 bg
192 10.00845543945446 19.92186047309636 bg
193 10.107958366019309 19.992996753768107 bg
194 9.883703971565566 19.94055813173051 bg
195 10.019599243816705 19.938771918379643 bg
196 10.069512694324487 20.082529958082603 bg
197 9.92135353125538 20.0782523275953 bg
198 9.967422308796493 20.019665414940523 bg
199 10.05256671336499 20.071613786162324 bg
200 9.92142821818579 19.997897928987303 bg
201 10.123056204029323 20.04325700600414 bg
202 10.056652246440839 19.94705969801435 bg
203 10.036949530382554 20.11506363345318 bg
204 10.081078781560779 20.026765022352293 bg
205 10.123478676432008 19.957622948230178 bg
206 10.07046788967284 20.05425492025137 bg
207 10.051618476131402 20.00152918669087 bg
208 9.95191187335096 20.059755005965243 bg
209 9.980457428931143 20.01648024743168 bg
210 9.957453047115395 20.030992845630728 bg
211 10.13051831577944 20.003853254690803 bg
212 10.12053236569565 20.038770545449427 bg
213 9.947154597836228 19.893223527339803 bg
214 10.079118639741695 20.095925657999395 bg
215 9.969549277612513 19.995798813398313 bg
216 10.021306320316599 20.04574766122161 bg
217 9.979044473013424 20.038783882100937 bg
218 9.992079205734536 20.065452337205798 bg
219 9.952927073458872 20.007718454453904 bg
220 10.079531840991805 19.91990667230432 bg
221 9.956734476799673 20.033496652716188 bg
222 10.120504519806698 20.01037608563741 bg
223 9.91621128553226 20.01591717908017 bg
224 9.903338315546016 20.08058355108882 bg
225 9.958041086118248 19.90982665595343 bg
226 9.994319776086774 19.948386150891114 bg
227 9.98145346585084 19.968801338301645 bg
228 9.889652057628814 20.060244904935217 bg
229 9.960098375867492 19.943960274330717 bg
230 9.928481249366826 20.0846562743481 bg
231 10.038294093306032 20.109035551048635 bg
232 10.048576818441955 19.98366983478731 bg
233 10.071077235245856 20.001880775950827 bg
234 10.05940331562239 20.027091673951567 bg
235 10.025375256662334 19.991313089636478 bg
236 10.03626232056496 19.910239556632536 bg
237 9.959614090114071 20.00447398250011 bg
238 10.053196659201657 20.015982942173512 bg
239 9.883487652592462 20.05461929090328 bg
240 10.10885071085789 19.942723020623177 bg
241 9.944396965732523 20.079414606262432 bg
242 9.951900565227923 20.038474281626534 bg
243 10.000437612192025 20.053355777549196 bg
244 9.948081947247143 20.120741819902616 bg
245 10.034143133272163 19.926124353644155 bg
246 10.073540340244303 20.045737707107286 bg
247 10.015763874810684 20.014608556694593 bg
248 10.066410957526523 20.05167358498148 bg
249 9.911419323574991 20.094972522679146 bg
250 9.864764771895848 19.99381874220705 bg
251 9.878199826656067 20.04665140972985 bg
252 9.99933250303623 20.007712620082764 bg
253 10.039043988262502 19.947969497966156 bg
254 9.970007065608824 19.88462093834625 bg
255 10.103785770870433 19.930403775112207 bg
256 10.05601629725201 20.107255095385675 bg
257 9.974826039792475 20.125064713369444 bg
258 10.056663681359371 20.045389246269835 bg
259 10.093915256074736 19.967067322351337 bg
260 10.078059712941274 19.93454477392546 bg
261 9.978230700613286 19.969705252493227 bg
262 9.927143229084216 19.89989574675911 bg
263 10.052401948158913 20.060047625020307 bg
264 9.934619286072229 20.09903200039727 bg
265 10.117828948892413 20.05674907550896 bg
266 10.012998033133183 19.9290722823111 bg
267 9.881931914104735 20.050906439565523 bg
268 9.965554954106494 20.11956547201044 bg
269 10.05634712215675 20.097045634585804 bg
270 9.966587969623069 19.929577239545598 bg
271 10.035901199499072 19.94532943372387 bg
272 10.022615727045274 19.942296688004845 bg
273 9.951173311559044 20.093244081721426 bg
274 10.1310399087857 19.9884522738622 bg
275 9.97658476546598 20.05653535267288 bg
276 10.02231326604554 19.96911687121768 bg
277 10.105802487287868 20.01446985143282 bg
278 9.942662014973218 19.987779506091645 bg
279 10.029464306078184 19.993491676741044 bg
280 9.937749714280361 20.11232978886429 bg
281 9.94135812622941 20.085384380580344 bg
282 10.008612152929318 19.993492172860744 bg
283 9.952135926499414 19.91370364038203 bg
284 10.07138145709401 20.092432880267314 bg
285 9.890514556185149 19.928108895681287 bg
286 10.026099157879619 19.92248449739186 bg
287 10.0203990917448 20.107817604568027 bg
288 9.890672038736014 20.073005871034315 bg
289 9.934721231947679 20.00707325884296 bg
290 9.92787625216865 20.03184224307952 bg
291 10.02029720245257 19.92492673126037 bg
292 10.017231760633019 20.05849807146506 bg
293 9.992054823817568 19.926844106498617 bg
294 10.066590888130818 19.985556228712476 bg
295 9.878454621934472 19.985133652064732 bg
296 10.030474740185507 20.126024748545774 bg
297 9.9301795385189 19.894544133350667 bg
298 9.921852967572205 19.94576153980229 bg
299 9.880366726847893 19.999861745562136 bg
300 10.126864130001413 20.023724478005605 bg
301 10.053899419960866 19.91018766027239 bg
302 10.066038947802921 20.01723010247205 bg
303 9.885907976341503 20.04530569915083 bg
304 9.986237464368633 19.898210517558987 bg
305 9.93349165134545 20.064467286133333 bg
306 9.950646502404723 19.954381211339484 bg
307 10.006019815873652 20.0327880043588 bg
308 10.019290918051267 20.05056239165682 bg
309 9.992168400931538 20.102836927815684 bg
310 10.040161095007955 19.978714741867304 bg
311 10.063422700632374 19.97459116717467 bg
312 9.99433654149502 20.110604076334653 bg
313 9.953087832918671 19.936134462957803 bg
314 9.99555482054754 19.89049657252584 bg
315 9.883771697881645 20.006056077688484 bg
316 10.010047600611621 19.96183471435428 bg
317 10.103958028818955 20.08418469547369 bg
318 10.02578663240761 20.11710239314956 bg
